Date,SPY,HoldTrades,ETF_Hedge,original,optimized,altETF,spyReturn,holdTradesReturn,etf_HedgeReturn,originalReturn,optimizedReturn,altEtfReturn
5/14/14,1553.135656,1259.812866,1329.726026,1464.920519,1749.648179,1444.649856,-0.0047377,-0.001744,0.0014488,-0.001457275,-0.000796201,-0.001748898
5/15/14,1539.49851,1254.357851,1327.44636,1457.839348,1741.75638,1436.339555,-0.0087804,-0.00433,-0.0017144,-0.004833827,-0.004510506,-0.005752467
5/16/14,1544.838315,1255.972155,1328.307021,1462.542347,1754.819772,1439.430252,0.0034685,0.001287,0.0006484,0.003226006,0.007500126,0.002151787
5/19/14,1550.507283,1259.552151,1327.918185,1470.06571,1779.999371,1443.512607,0.0036696,0.0028504,-0.0002927,0.005144031,0.014348823,0.002836091
5/20/14,1540.730957,1259.733957,1326.172986,1468.041672,1783.501982,1436.692651,-0.0063052,0.0001443,-0.0013142,-0.001376835,0.00196776,-0.004724555
5/21/14,1553.711073,1261.358865,1327.767099,1473.063467,1788.436001,1446.815538,0.0084246,0.0012899,0.001202,0.003420745,0.002766478,0.007045965
5/22/14,1557.489704,1263.05496,1328.807566,1473.575557,1782.767095,1449.29664,0.002432,0.0013447,0.0007836,0.000347636,-0.003169756,0.001714871
5/23/14,1563.733512,1265.893515,1333.949502,1475.225555,1772.6998,1456.431606,0.0040089,0.0022474,0.0038696,0.001119724,-0.005647005,0.004923054
5/27/14,1573.345185,1266.15237,1339.377338,1483.743039,1795.168114,1461.150777,0.0061466,0.0002045,0.004069,0.005773682,0.01267463,0.003240228
5/28/14,1572.194927,1265.764958,1344.428213,1484.757177,1795.168114,1461.241246,-0.0007311,-0.000306,0.0037711,0.0006835,0,6.19162E-05
5/29/14,1580.327615,1269.144872,1345.56106,1489.323924,1801.661802,1464.827803,0.0051728,0.0026703,0.0008426,0.003075754,0.003617315,0.002454459
5/30/14,1582.874244,1269.139159,1346.085231,1490.817091,1805.289847,1466.36014,0.0016115,-0.0000045,0.0003896,0.00100258,0.002013721,0.001046086
6/2/14,1584.681957,1269.12559,1343.257542,1490.455791,1805.289847,1466.741354,0.001142,-0.0000107,-0.0021007,-0.00024235,0,0.000259973
6/3/14,1583.859991,1268.98486,1337.466101,1489.484684,1809.505014,1465.258123,-0.0005187,-0.0001109,-0.0043115,-0.000651551,0.002334898,-0.001011242
6/4/14,1587.064217,1269.42439,1338.402276,1487.281662,1793.245524,1467.052137,0.002023,0.0003464,0.0007,-0.00147905,-0.008985601,0.001224367
6/5/14,1597.414947,1276.523391,1344.006913,1489.804572,1776.18009,1479.626245,0.0065219,0.0055923,0.0041876,0.001696323,-0.009516507,0.008571003
6/6/14,1605.05541,1280.041958,1347.384574,1496.207582,1788.860318,1487.885157,0.004783,0.0027564,0.0025131,0.004297886,0.007139044,0.005581756
6/9/14,1606.698035,1281.134473,1347.583581,1497.723842,1792.489931,1489.198348,0.0010234,0.0008535,0.0001477,0.001013402,0.002029008,0.000882588
6/10/14,1606.862262,1281.242075,1346.014272,1497.751563,1794.376232,1489.032768,0.0001022,0.000084,-0.0011645,1.8509E-05,0.001052336,-0.000111187
6/11/14,1601.275767,1281.26032,1345.269221,1497.384908,1799.825189,1486.74802,-0.0034766,0.0000142,-0.0005535,-0.000244804,0.003036686,-0.001534384
6/12/14,1589.939137,1278.822914,1345.233041,1493.627294,1797.973519,1479.2094,-0.0070797,-0.0019024,-0.0000269,-0.002509451,-0.001028805,-0.005070543
6/13/14,1594.786139,1281.687178,1347.364507,1496.639921,1800.122364,1484.453909,0.0030485,0.0022398,0.0015845,0.002016987,0.001195149,0.003545481
6/16/14,1596.100614,1282.135433,1349.013082,1500.59267,1814.823655,1486.075405,0.0008242,0.0003497,0.0012236,0.002641082,0.008166828,0.001092318
6/17/14,1600.536851,1284.05104,1347.375085,1494.93675,1781.910386,1489.269762,0.0027794,0.0014941,-0.0012142,-0.003769124,-0.018135795,0.002149526
6/18/14,1612.284095,1290.024594,1356.223767,1497.526427,1761.187113,1504.286503,0.0073396,0.0046521,0.0065673,0.001732298,-0.011629806,0.010083292
6/19/14,1614.09123,1290.764634,1351.197978,1490.830158,1733.228071,1504.654247,0.0011209,0.0005737,-0.0037057,-0.004471553,-0.015875112,0.000244464
6/20/14,1617.368539,1291.547849,1355.795708,1492.114294,1728.731251,1507.837699,0.0020304,0.0006068,0.0034027,0.000861356,-0.002594477,0.002115737
6/23/14,1616.873427,1291.399497,1354.190497,1491.827644,1730.17744,1507.126295,-0.0003061,-0.0001149,-0.001184,-0.00019211,0.000836561,-0.000471804
6/24/14,1607.13307,1287.525103,1354.693661,1489.891268,1736.165313,1498.374108,-0.0060242,-0.0030002,0.0003716,-0.001297989,0.003460843,-0.005807202
6/25/14,1614.397288,1289.307868,1358.523336,1492.499399,1733.1628,1502.63209,0.00452,0.0013846,0.002827,0.001750552,-0.001729394,0.002841735
6/26/14,1613.240821,1289.299798,1360.362426,1494.026205,1739.161004,1502.06362,-0.0007163,-0.0000063,0.0013537,0.001022986,0.003460843,-0.000378317
6/27/14,1616.377879,1289.55148,1360.653159,1498.505472,1755.92473,1503.464608,0.0019446,0.0001952,0.0002137,0.002998118,0.009638973,0.000932709
6/30/14,1615.552449,1289.304076,1361.456005,1500.345038,1764.744743,1502.985745,-0.0005107,-0.0001919,0.00059,0.0012276,0.005023001,-0.000318507
7/1/14,1626.365948,1295.821025,1362.987807,1501.75372,1748.654721,1509.502989,0.0066934,0.0050546,0.0011251,0.000938905,-0.009117479,0.004336198
7/2/14,1628.016231,1296.508134,1358.834126,1499.748741,1741.943617,1510.035428,0.0010147,0.0005303,-0.0030475,-0.001335092,-0.003837867,0.000352725
7/3/14,1636.023407,1296.029032,1359.263447,1503.185834,1749.438011,1514.276313,0.0049184,-0.0003695,0.0003159,0.002291779,0.004302317,0.002808467
7/7/14,1630.327869,1293.52103,1360.125079,1487.405335,1684.342043,1509.899854,-0.0034813,-0.0019351,0.0006339,-0.010498036,-0.037209646,-0.002890132
7/8/14,1619.844981,1293.322711,1362.223495,1486.261226,1687.649431,1505.671417,-0.0064299,-0.0001533,0.0015428,-0.000769198,0.001963608,-0.002800475
7/9/14,1627.108764,1295.409253,1365.354728,1488.715707,1684.628011,1512.927419,0.0044842,0.0016133,0.0022986,0.001651447,-0.001790313,0.004819114
7/10/14,1620.670117,1293.23372,1362.91046,1485.950639,1684.623455,1508.479893,-0.0039571,-0.0016794,-0.0017902,-0.001857351,-2.70E-06,-0.002939683
7/11/14,1622.898847,1293.123785,1366.394838,1488.25381,1688.587472,1510.085714,0.0013752,-0.000085,0.0025566,0.001549965,0.002353058,0.001064529
7/14/14,1631.070826,1293.284327,1366.779949,1490.657172,1690.306703,1512.685513,0.0050354,0.0001242,0.0002818,0.001614887,0.001018148,0.001721624
7/15/14,1628.016231,1292.216687,1364.624032,1489.415043,1691.89998,1510.342453,-0.0018728,-0.0008255,-0.0015774,-0.000833276,0.000942597,-0.001548941
7/16/14,1634.042087,1296.007243,1370.060297,1492.275512,1686.9321,1516.618436,0.0037013,0.0029334,0.0039837,0.001920532,-0.002936273,0.004155338
7/17/14,1615.469692,1296.764614,1370.892203,1489.66224,1692.278835,1510.008515,-0.0113659,0.0005844,0.0006072,-0.0017512,0.003169502,-0.004358329
7/18/14,1631.978871,1298.552894,1374.720844,1495.020257,1692.272064,1526.260374,0.0102194,0.001379,0.0027928,0.0035968,-4.00E-06,0.01076276
7/21/14,1628.924854,1297.922717,1375.92172,1501.521285,1724.21712,1524.669337,-0.0018714,-0.0004853,0.0008735,0.004348455,0.018877021,-0.001042441
7/22/14,1636.023407,1300.329249,1379.727417,1506.22699,1730.351938,1529.651228,0.0043578,0.0018541,0.0027659,0.003133958,0.003558031,0.003267522
7/23/14,1639.655435,1302.074669,1380.76733,1508.951497,1735.403383,1532.994576,0.00222,0.0013423,0.0007537,0.001808829,0.002919317,0.002185693
7/24/14,1639.73805,1302.098766,1377.362503,1511.547805,1751.506913,1532.164071,0.0000504,0.0000185,-0.0024659,0.001720604,0.009279416,-0.000541753
7/25/14,1632.061344,1301.56184,1380.44553,1515.737419,1775.927563,1529.865365,-0.0046817,-0.0004124,0.0022384,0.002771738,0.013942651,-0.0015003
7/28/14,1632.721828,1301.510077,1379.976868,1517.227971,1782.868128,1530.191441,0.0004047,-0.0000398,-0.0003395,0.000983384,0.003908135,0.00021314
7/29/14,1625.705313,1297.194995,1378.14753,1506.994089,1750.701493,1523.955688,-0.0042974,-0.0033154,-0.0013256,-0.006745118,-0.018042072,-0.004075146
7/30/14,1625.952874,1297.367877,1371.898996,1507.075021,1758.515254,1523.260064,0.0001523,0.0001333,-0.004534,5.37043E-05,0.004463217,-0.00045646
7/31/14,1593.843574,1289.974134,1358.902022,1501.590516,1794.325681,1501.345589,-0.019748,-0.005699,-0.0094737,-0.003639172,0.020364013,-0.014386562
8/1/14,1588.973031,1289.108762,1360.720231,1500.373121,1792.792704,1498.480905,-0.0030558,-0.0006708,0.001338,-0.000810737,-0.000854347,-0.001908078
8/4/14,1600.446721,1289.611163,1362.984495,1503.470908,1790.971604,1503.880483,0.0072208,0.0003897,0.001664,0.002064678,-0.001015789,0.003603368
8/5/14,1584.928647,1285.315469,1358.53707,1496.286097,1785.911814,1490.565174,-0.0096961,-0.003331,-0.003263,-0.004778816,-0.002825165,-0.008853967
8/6/14,1585.423901,1285.378855,1358.977542,1504.160307,1822.280144,1490.971032,0.0003125,0.0000493,0.0003242,0.005262503,0.020364013,0.000272284
8/7/14,1576.839282,1281.171101,1359.267595,1502.715871,1830.724088,1484.569427,-0.0054147,-0.0032736,0.0002134,-0.000960294,0.004633724,-0.004293581
8/8/14,1595.081643,1280.381219,1363.251731,1508.942797,1835.651709,1497.030466,0.0115689,-0.0006165,0.0029311,0.004143781,0.002691624,0.008393706
8/11/14,1599.703622,1283.363053,1365.587205,1508.188458,1819.24218,1501.093736,0.0028976,0.0023289,0.0017132,-0.000499912,-0.008939348,0.00271422
8/12/14,1597.47547,1283.504798,1362.048083,1505.177919,1811.764334,1498.922778,-0.0013929,0.0001104,-0.0025916,-0.00199613,-0.004110418,-0.001446251
8/13/14,1608.288524,1289.609405,1370.247617,1511.881289,1812.251991,1504.089313,0.0067688,0.0047562,0.00602,0.00445354,0.000269161,0.003446832
8/14/14,1615.882483,1290.30174,1376.327168,1517.451838,1821.390379,1511.583312,0.0047218,0.0005369,0.0044368,0.003684515,0.005042559,0.004982416
8/15/14,1615.552449,1290.266835,1381.224746,1532.395967,1887.079903,1512.606207,-0.0002042,-0.0000271,0.0035584,0.009848173,0.036065593,0.000676705
8/18/14,1629.089648,1290.983516,1380.762002,1538.034747,1898.627058,1517.02577,0.0083793,0.0005555,-0.000335,0.003679715,0.00611906,0.002921819
8/19/14,1637.591652,1297.024882,1383.896183,1543.618413,1903.094638,1522.614219,0.0052189,0.0046797,0.0022699,0.00363039,0.002353058,0.00368382
8/20/14,1641.966647,1297.336344,1384.484928,1545.102519,1904.062717,1526.132986,0.0026716,0.0002401,0.0004254,0.000961447,0.000508687,0.002311003
8/21/14,1646.753988,1298.055524,1388.672466,1553.406578,1932.629665,1529.654227,0.0029156,0.0005544,0.0030246,0.005374439,0.015003155,0.002307296
8/22/14,1644.195234,1296.775508,1390.076434,1547.307548,1905.232673,1528.078797,-0.0015538,-0.0009861,0.001011,-0.003926229,-0.014176017,-0.001029925
8/25/14,1652.531999,1300.882628,1395.631561,1549.946288,1894.920795,1533.436904,0.0050704,0.0031672,0.0039963,0.001705375,-0.005412398,0.003506433
8/26/14,1653.605273,1301.617971,1394.69493,1552.850741,1908.094137,1534.165396,0.0006495,0.0005653,-0.0006711,0.001873905,0.006951922,0.000475071
8/27/14,1652.944789,1301.572448,1398.454752,1551.024807,1894.804573,1534.46584,-0.0003994,-0.000035,0.0026958,-0.001175859,-0.006964837,0.000195835
8/28/14,1652.036744,1301.188382,1400.503107,1551.393606,1895.431395,1534.084202,-0.0005493,-0.0002951,0.0014647,0.000237778,0.000330811,-0.00024871
8/29/14,1656.742199,1303.100402,1402.832742,1551.491781,1884.574415,1536.207493,0.0028483,0.0014694,0.0016634,6.32817E-05,-0.005727973,0.001384077
9/2/14,1655.916334,1302.694092,1394.38743,1547.179965,1876.497001,1533.275466,-0.0004985,-0.0003118,-0.0060202,-0.002779142,-0.004286068,-0.001908614
9/3/14,1655.008582,1302.063525,1396.495763,1551.937777,1898.678701,1532.972023,-0.0005482,-0.000484,0.001512,0.00307515,0.011820802,-0.000197905
9/4/14,1652.614614,1301.77278,1390.04738,1546.990524,1886.405904,1529.31588,-0.0014465,-0.0002233,-0.0046175,-0.00318779,-0.006463862,-0.002385003
9/5/14,1660.043626,1305.597786,1392.612716,1548.114846,1874.385762,1536.830425,0.0044953,0.0029383,0.0018455,0.00072678,-0.00637198,0.004913664
9/8/14,1655.751246,1303.059827,1390.710519,1549.227572,1890.825151,1533.24635,-0.0025857,-0.0019439,-0.0013659,0.000718762,0.008770547,-0.002332122
9/9/14,1645.268509,1301.454927,1386.844246,1545.221485,1890.823936,1526.874165,-0.0063311,-0.0012316,-0.0027801,-0.002585861,-6.43E-07,-0.004156009
9/10/14,1651.459159,1302.643875,1386.089055,1546.243064,1888.011689,1529.533103,0.0037627,0.0009136,-0.0005445,0.000661122,-0.001487313,0.001741426
9/11/14,1653.357429,1303.666949,1385.455791,1552.767167,1917.08594,1530.642933,0.0011494,0.0007854,-0.0004569,0.004219326,0.015399402,0.000725601
9/12/14,1643.700264,1299.540516,1376.459971,1548.269902,1924.589483,1526.209784,-0.0058409,-0.0031653,-0.006493,-0.002896291,0.003914036,-0.002896266
9/15/14,1642.462337,1299.308776,1376.720364,1538.295102,1876.420888,1525.493638,-0.0007531,-0.0001783,0.0001892,-0.006442546,-0.025027984,-0.000469231
9/16/14,1654.843201,1302.642623,1379.498288,1541.964852,1871.581003,1535.402951,0.007538,0.0025659,0.0020178,0.002385596,-0.002579317,0.006495807
9/17/14,1657.07194,1303.240496,1379.149233,1543.946907,1878.297802,1537.1241,0.0013468,0.000459,-0.000253,0.001285409,0.003588837,0.001120976
9/18/14,1665.90411,1302.618442,1382.847478,1551.250908,1899.689233,1543.75339,0.00533,-0.0004773,0.0026815,0.004730733,0.011388733,0.004312788
9/19/14,1664.403316,1301.705162,1387.974695,1547.593515,1877.773423,1543.622962,-0.0009009,-0.0007011,0.0037077,-0.002357706,-0.011536524,-8.4488E-05
9/22/14,1651.549138,1292.934875,1381.849509,1541.194756,1882.157832,1536.27096,-0.007723,-0.0067375,-0.004413,-0.004134651,0.002334898,-0.004762822
9/23/14,1642.095189,1292.227088,1381.811013,1539.065591,1883.613848,1528.961145,-0.0057243,-0.0005474,-0.0000279,-0.001381503,0.000773589,-0.004758155
9/24/14,1654.949366,1294.795997,1383.778697,1546.276124,1897.741189,1541.624101,0.0078279,0.001988,0.001424,0.004685006,0.007500126,0.008282065
9/25/14,1628.245438,1278.159989,1375.873348,1533.833267,1902.502945,1525.811973,-0.0161358,-0.0128484,-0.0057129,-0.008046982,0.00250917,-0.010256799
9/26/14,1641.18295,1280.000252,1379.50678,1539.369011,1907.088102,1532.343155,0.0079457,0.0014398,0.0026408,0.003609091,0.002410066,0.004280463
9/29/14,1638.197681,1278.434531,1381.79444,1531.893077,1872.680282,1531.228131,-0.001819,-0.0012232,0.0016583,-0.004856493,-0.018042072,-0.000727659
9/30/14,1633.885234,1277.364849,1377.596839,1529.262237,1872.001222,1527.470398,-0.0026324,-0.0008367,-0.0030378,-0.001717378,-0.000362614,-0.002454065
10/1/14,1611.743056,1270.476026,1377.801729,1522.962021,1876.338839,1512.158326,-0.0135519,-0.005393,0.0001487,-0.004119775,0.002317101,-0.010024464
10/2/14,1611.99162,1270.571688,1373.906104,1523.737142,1885.033276,1511.546874,0.0001542,0.0000753,-0.0028274,0.000508956,0.004633724,-0.000404357
10/3/14,1629.738291,1278.347779,1383.704546,1532.052849,1880.449945,1522.007106,0.0110092,0.0061202,0.0071318,0.005457442,-0.002431432,0.006920216
10/6/14,1627.831644,1277.774634,1383.232481,1530.916457,1878.555247,1520.23798,-0.0011699,-0.0004483,-0.0003412,-0.000741744,-0.001007577,-0.001162364
10/7/14,1602.703336,1260.043088,1375.94162,1515.933681,1869.983949,1492.707622,-0.0154367,-0.0138769,-0.0052709,-0.009786802,-0.004562707,-0.018109242
10/8/14,1630.733863,1263.849898,1385.463957,1526.383484,1870.249383,1519.536641,0.0174895,0.0030212,0.0069206,0.006893311,0.000141945,0.017973391
10/9/14,1598.391021,1245.944322,1367.750215,1506.678543,1861.17485,1499.419552,-0.0198333,-0.0141675,-0.0127854,-0.012909561,-0.004852045,-0.013238963
10/10/14,1580.146635,1240.73036,1365.16443,1504.295349,1881.950004,1486.441123,-0.0114142,-0.0041847,-0.0018905,-0.001581753,0.011162387,-0.008655635
10/13/14,1554.189148,1242.465739,1361.092516,1497.52177,1881.950004,1472.539401,-0.0164273,0.0013987,-0.0029827,-0.004502825,0,-0.009352353
10/14/14,1556.594513,1242.700483,1364.847959,1498.648052,1879.150956,1475.048681,0.0015477,0.0001889,0.0027591,0.000752097,-0.001487313,0.001704049
10/15/14,1546.061798,1236.86656,1363.226469,1493.908085,1879.146794,1468.650555,-0.0067665,-0.0046946,-0.001188,-0.003162829,-2.21E-06,-0.00433757
10/16/14,1544.735624,1236.452346,1359.791863,1494.188572,1887.533834,1466.51131,-0.0008578,-0.0003349,-0.0025195,0.000187754,0.004463217,-0.001456605
10/17/14,1562.979717,1238.118924,1363.224393,1500.764801,1891.161894,1476.622007,0.0118105,0.0013479,0.0025243,0.004401204,0.001922116,0.006894388
10/20/14,1578.156512,1242.915444,1371.048595,1507.633768,1889.240872,1491.325005,0.0097102,0.003874,0.0057395,0.004576978,-0.001015789,0.009957184
10/21/14,1609.421451,1248.441753,1378.486127,1518.825025,1889.26022,1504.631153,0.0198111,0.0044462,0.0054247,0.00742306,1.02E-05,0.008922366
10/22/14,1597.976649,1246.065513,1374.839725,1515.853099,1896.501362,1495.043519,-0.0071111,-0.0019034,-0.0026452,-0.001956727,0.003832792,-0.006372082
10/23/14,1616.55265,1250.583207,1377.764829,1521.626222,1892.435437,1513.484452,0.0116247,0.0036256,0.0021276,0.003808498,-0.002143909,0.012334713
10/24/14,1628.992305,1255.605461,1383.604145,1531.291344,1910.333991,1526.949205,0.0076952,0.0040159,0.0042383,0.006351837,0.009457947,0.008896526
10/27/14,1626.753457,1254.723223,1383.493819,1526.290699,1889.500164,1525.739971,-0.0013744,-0.0007026,-0.0000797,-0.003265639,-0.010905856,-0.000791929
10/28/14,1645.412508,1254.109204,1385.674005,1535.40657,1910.915119,1542.897847,0.0114701,-0.0004894,0.0015759,0.005972565,0.011333661,0.01124561
10/29/14,1642.924518,1252.583736,1385.460073,1536.58737,1922.302431,1541.600838,-0.0015121,-0.0012164,-0.0001544,0.000769047,0.005959089,-0.000840632
10/30/14,1653.456798,1258.199064,1390.87742,1548.865776,1955.287205,1547.076094,0.0064107,0.004483,0.0039101,0.007990698,0.017158993,0.003551669
10/31/14,1672.364413,1260.360612,1395.773529,1563.516639,1996.666884,1553.863081,0.0114352,0.001718,0.0035202,0.009459092,0.021162967,0.004386977
11/3/14,1673.276935,1260.495925,1396.077346,1572.129141,2038.92228,1554.55506,0.0005456,0.0001074,0.0002177,0.005508417,0.021162967,0.000445328
11/4/14,1667.471778,1258.813332,1395.289081,1572.294448,2050.726405,1551.955162,-0.0034693,-0.0013349,-0.0005646,0.000105149,0.005789394,-0.001672438
11/5/14,1678.003915,1265.115736,1399.892698,1579.578234,2058.740921,1556.371351,0.0063162,0.0050066,0.0032994,0.004632584,0.003908135,0.002845564
11/6/14,1684.721169,1265.123793,1398.748297,1579.126439,2049.814038,1558.59983,0.0040031,0.0000064,-0.0008175,-0.000286022,-0.004336089,0.001431843
11/7/14,1686.296636,1265.914816,1404.831943,1575.886982,2020.879695,1560.308708,0.0009352,0.0006253,0.0043494,-0.002051423,-0.014115594,0.001096418
11/10/14,1691.604656,1267.717877,1402.67136,1573.476277,2002.382625,1562.932298,0.0031477,0.0014243,-0.001538,-0.001529745,-0.009152979,0.001681456
11/11/14,1693.262889,1267.80408,1403.476746,1577.367885,2018.94337,1564.304999,0.0009803,0.000068,0.0005742,0.002473255,0.008270519,0.000878286
11/12/14,1691.438271,1266.675699,1402.162233,1578.338387,2029.775539,1563.064425,-0.0010776,-0.00089,-0.0009366,0.000615267,0.005365267,-0.000793051
11/13/14,1693.345788,1266.86461,1403.862236,1575.00371,2007.569171,1563.866109,0.0011277,0.0001491,0.0012124,-0.002112777,-0.010940308,0.000512892
11/14/14,1693.760595,1266.973793,1406.299636,1578.555076,2021.525635,1564.889545,0.000245,0.0000862,0.0017362,0.00225483,0.006951922,0.000654427
11/17/14,1694.838783,1267.134805,1405.480876,1575.09889,2003.454514,1565.339476,0.0006366,0.0001271,-0.0005822,-0.002189462,-0.008939348,0.000287516
11/18/14,1704.624356,1268.860216,1410.120604,1580.198813,2008.492745,1572.436633,0.0057737,0.0013617,0.0033012,0.003237843,0.002514772,0.004533941
11/19/14,1701.887509,1267.52964,1405.884293,1578.835399,2012.925598,1570.215103,-0.0016055,-0.0010486,-0.0030042,-0.000862811,0.002207054,-0.001412794
11/20/14,1704.873063,1267.780015,1409.245552,1576.280915,1991.156974,1573.847831,0.0017543,0.0001975,0.0023908,-0.001617955,-0.01081442,0.002313522
11/21/14,1713.995114,1269.701111,1415.303854,1572.751547,1951.092728,1584.067986,0.0053506,0.0015153,0.004299,-0.002239047,-0.020121089,0.006493738
11/24/14,1718.805286,1269.51498,1416.951517,1573.622774,1947.954984,1586.957884,0.0028064,-0.0001466,0.0011642,0.00055395,-0.001608198,0.001824352
11/25/14,1717.561433,1268.837016,1420.287015,1576.656152,1960.839264,1586.753304,-0.0007237,-0.000534,0.002354,0.00192764,0.006614259,-0.000128913
11/26/14,1721.956504,1271.327201,1423.716478,1572.913948,1928.622428,1589.763504,0.0025589,0.0019626,0.0024146,-0.002373506,-0.016430126,0.001897081
11/28/14,1718.307854,1270.361468,1426.099296,1570.619643,1919.693416,1587.95042,-0.0021189,-0.0007596,0.0016737,-0.001458634,-0.004629736,-0.001140474
12/1/14,1706.366057,1265.04672,1418.033577,1556.126676,1881.067095,1577.366265,-0.0069497,-0.0041836,-0.0056558,-0.009227547,-0.020121089,-0.006665293
12/2/14,1717.39591,1265.816437,1416.785912,1561.453502,1895.175335,1586.235103,0.0064639,0.0006084,-0.0008799,0.003423131,0.007500126,0.005622561
12/3/14,1724.029829,1267.515927,1421.088837,1563.341845,1888.72207,1589.000258,0.0038628,0.0013426,0.0030371,0.00120935,-0.003405102,0.001743219
12/4/14,1722.122747,1266.701723,1424.221401,1562.624803,1884.396253,1588.322488,-0.0011062,-0.0006424,0.0022043,-0.00045866,-0.002290341,-0.000426539
12/5/14,1724.941632,1267.082037,1422.373594,1565.20266,1895.625537,1589.925695,0.0016369,0.0003002,-0.0012974,0.001649697,0.005959089,0.001009371
12/8/14,1713.414926,1261.14072,1422.777231,1559.979731,1891.341402,1580.280618,-0.0066824,-0.004689,0.0002838,-0.003336903,-0.002260011,-0.00606637
12/9/14,1712.254123,1261.014921,1424.846269,1559.555761,1888.004854,1579.947029,-0.0006775,-0.0000997,0.0014542,-0.000271779,-0.001764117,-0.000211095
12/10/14,1684.803925,1258.911476,1419.909438,1550.903575,1886.06604,1570.59441,-0.0160316,-0.0016681,-0.0034648,-0.005547853,-0.001026912,-0.005919577
12/11/14,1693.345788,1261.746112,1425.319948,1556.351673,1891.572063,1577.739279,0.0050699,0.0022517,0.0038105,0.003512854,0.002919317,0.004549149
12/12/14,1665.979218,1260.072442,1423.454869,1549.577865,1894.195194,1564.536474,-0.0161612,-0.0013265,-0.0013085,-0.004352363,0.001386746,-0.008368179
12/15/14,1654.534843,1256.565188,1417.897926,1544.625758,1895.660522,1552.06742,-0.0068695,-0.0027834,-0.0039038,-0.003195778,0.000773589,-0.007969807
12/16/14,1641.266001,1254.393064,1419.140243,1541.976186,1899.472134,1546.841361,-0.0080197,-0.0017286,0.0008762,-0.001715349,0.002010704,-0.00336716
12/17/14,1673.442894,1252.203667,1423.325462,1551.116485,1904.984423,1571.054136,0.0196049,-0.0017454,0.0029491,0.005927653,0.002902011,0.015653043
12/18/14,1714.824302,1250.686275,1426.040523,1560.184578,1901.099559,1589.602651,0.0247283,-0.0012118,0.0019075,0.005846171,-0.002039315,0.011806414
12/19/14,1722.121157,1253.052304,1435.354088,1566.26829,1906.64947,1593.115569,0.0042552,0.0018918,0.0065311,0.003899354,0.002919317,0.002209935
12/22/14,1730.043114,1255.140549,1438.998541,1554.177401,1830.986172,1599.269381,0.0046001,0.0016665,0.0025391,-0.007719551,-0.039683906,0.003862753
12/23/14,1732.378009,1254.975106,1430.0685,1553.009434,1834.614989,1598.901513,0.0013496,-0.0001318,-0.0062057,-0.000751502,0.001981892,-0.000230022
12/24/14,1732.544393,1255.03112,1432.729935,1553.356239,1832.581405,1599.326106,0.000096,0.0000446,0.0018611,0.000223312,-0.001108453,0.000265553
12/26/14,1738.13175,1254.873343,1435.982735,1555.502129,1832.867683,1602.38575,0.0032249,-0.0001257,0.0022704,0.001381454,0.000156215,0.001913083
12/29/14,1740.466351,1255.63575,1440.494597,1571.77658,1900.238813,1605.187723,0.0013432,0.0006076,0.003142,0.010462506,0.036757225,0.001748626
12/30/14,1731.127369,1253.443237,1438.382086,1570.295228,1909.376151,1601.171179,-0.0053658,-0.0017461,-0.0014665,-0.00094247,0.004808521,-0.002502227
12/31/14,1713.949187,1247.613705,1432.310137,1559.198374,1891.291257,1584.978517,-0.0099231,-0.0046508,-0.0042214,-0.007066731,-0.009471625,-0.010113011
1/2/15,1713.031752,1247.549553,1437.338214,1558.533401,1882.535078,1585.437167,-0.0005353,-0.0000514,0.0035105,-0.000426484,-0.004629736,0.000289373
1/5/15,1682.094954,1241.21593,1433.779296,1547.586516,1877.861216,1557.668537,-0.0180597,-0.0050769,-0.002476,-0.007023837,-0.002482749,-0.01751481
1/6/15,1666.251617,1234.987254,1435.49038,1541.813629,1874.711282,1546.237018,-0.0094188,-0.0050182,0.0011934,-0.003730251,-0.001677405,-0.007338865
1/7/15,1687.015182,1239.162865,1442.125838,1546.238287,1857.865875,1561.46672,0.0124612,0.0033811,0.0046224,0.002869775,-0.008985601,0.009849526
1/8/15,1716.951059,1247.754655,1447.623016,1560.235295,1872.206532,1590.589939,0.0177449,0.0069335,0.0038119,0.009052297,0.007718887,0.018651194
1/9/15,1703.192168,1240.070182,1446.069464,1555.787756,1879.401748,1583.826813,-0.0080136,-0.0061586,-0.0010732,-0.002850556,0.003843174,-0.004251961
1/12/15,1689.849807,1238.714835,1444.524796,1549.552801,1868.058712,1572.101381,-0.0078337,-0.001093,-0.0010682,-0.004007588,-0.006035451,-0.007403228
1/13/15,1685.096836,1238.888346,1443.237924,1550.514975,1879.355324,1569.103862,-0.0028127,0.0001401,-0.0008909,0.000620937,0.006047247,-0.001906696
1/14/15,1674.923895,1235.273617,1442.579572,1544.167268,1866.265921,1561.609174,-0.006037,-0.0029177,-0.0004562,-0.004093934,-0.006964837,-0.004776413
1/15/15,1659.580432,1235.329589,1445.762894,1538.425089,1851.399618,1553.730308,-0.0091607,0.0000453,0.0022067,-0.003718625,-0.007965801,-0.005045351
1/16/15,1681.344917,1235.76053,1446.106898,1541.520634,1840.93441,1563.958873,0.0131145,0.0003488,0.0002379,0.002012152,-0.005652593,0.006583231
1/20/15,1684.929722,1236.036269,1453.648279,1541.640451,1827.570525,1568.178643,0.0021321,0.0002231,0.005215,7.77265E-05,-0.007259294,0.002698133
