Date,spy,baseline,optimized,spy_vami,baseline_vami,optimized_vami
2/12/19,0.01285936,0.003460122,0.004732446,1008.133567,1061.942336,1188.113235
2/13/19,0.00324699,-0.003693106,0.002674815,1011.406967,1058.020471,1191.291219
2/14/19,-0.002218262,0.002334898,-0.002377619,1009.163401,1060.49084,1188.458782
2/15/19,0.010897296,0.001981892,-0.007634139,1020.160553,1062.592619,1179.385922
2/18/19,0,-2.70467E-06,0.003296436,1020.160553,1062.589745,1183.273693
2/19/19,0.00173054,0.005673415,-0.003848266,1021.925982,1068.618257,1178.720141
2/20/19,0.002015476,0.003066925,-0.001108453,1023.985649,1071.895629,1177.413585
2/21/19,-0.003555907,0.000953414,-0.009852756,1020.344452,1072.91759,1165.812817
2/22/19,0.006199986,0.011227235,-0.000433049,1026.670572,1084.963488,1165.307963
2/25/19,0.001361324,0.007500126,0.004633622,1028.068204,1093.10085,1170.70756
2/26/19,-0.000715512,-0.011536524,0.01094929,1027.332608,1080.490266,1183.525976
2/27/19,-0.000429615,0.000269161,0.008069842,1026.891251,1080.781093,1193.076844
2/28/19,-0.001862464,-0.006966197,0.003169502,1024.978703,1073.252159,1196.858304
3/1/19,0.00624372,0.006614259,0.001941691,1031.378383,1080.350927,1199.182233
3/4/19,-0.003637401,-0.010815595,-0.000807542,1027.626847,1068.666289,1198.213843
3/5/19,-0.001360057,0.006415022,0.003092293,1026.229215,1075.521807,1201.919072
3/6/19,-0.006056913,-0.009117479,-0.002431432,1020.013434,1065.71576,1198.996687
3/7/19,-0.008365485,-0.002594477,0,1011.480526,1062.950786,1198.996687
3/8/19,-0.001999927,0.001211772,1.16E-06,1009.457639,1064.23884,1198.998076
3/11/19,0.014501202,0.018627245,-0.000433049,1024.095988,1084.062677,1198.478851
3/12/19,0.00377101,0.006819373,-0.000378348,1027.957864,1091.455304,1198.025409
3/13/19,0.006619199,0.004808521,-0.004032267,1034.762122,1096.703591,1193.194651
3/14/19,-0.000639795,0.017777934,0.011633116,1034.100087,1116.200715,1207.075223
3/15/19,0.004919331,0.003102998,0.000778189,1039.187167,1119.664284,1208.014555
3/18/19,0.003625893,0.006667754,0.014413197,1042.955148,1127.12993,1225.425906
3/19/19,0.000247937,-0.000433049,0.005042559,1043.213735,1126.641828,1231.605189
3/20/19,-0.003009915,0.000639351,0.007054987,1040.073751,1127.362147,1240.294148
3/21/19,0.011294619,0.022221162,0.00570598,1051.820987,1152.413444,1247.371241
3/22/19,-0.019246304,-0.037209646,0.000202812,1031.577321,1109.532549,1247.624223
3/25/19,-0.000752014,-0.003459892,-0.002201105,1030.801561,1105.693685,1244.878072
3/26/19,0.007454128,0.003723684,0.007594089,1038.485288,1109.810939,1254.331787
